order_id,order_date,customer_id,customer_name,segment,region,country,category,sub_category,sales,quantity,discount,profit
ORD-2024-10893,2024-10-27,CUST-1079,Liam Smith 27,Home Office,Latin America,Mexico,Furniture,Tables,2237.62,5,0.1,390.65
ORD-2024-10894,2024-11-06,CUST-1098,James Taylor 26,Home Office,Asia Pacific,Singapore,Office Supplies,Paper,94.29,1,0.2,26.02
ORD-2024-10895,2024-07-28,CUST-1075,Charlotte Thomas 83,Home Office,Asia Pacific,India,Technology,Smartphones,1710.85,6,0.15,594.9
ORD-2024-10896,2024-07-02,CUST-1062,Emma Watson 28,Home Office,Asia Pacific,Singapore,Technology,Accessories,1065.41,6,0.3,162.72
ORD-2024-10897,2024-06-17,CUST-1054,Mia Martinez 73,Corporate,Europe,Italy,Technology,Printers,1544.74,4,0.2,315.69
ORD-2024-10898,2024-10-14,CUST-1071,Charlotte Thomas 86,Consumer,Latin America,Chile,Furniture,Bookcases,2508.19,4,0.05,150.32
ORD-2024-10899,2024-09-09,CUST-1127,Alex Rivera 36,Corporate,North America,United States,Furniture,Desks,3332.12,7,0.05,550.74
ORD-2024-10900,2024-05-25,CUST-1004,Charlotte Thomas 1,Corporate,Asia Pacific,Australia,Furniture,Chairs,649.68,1,0.1,116.26
ORD-2024-10901,2024-02-05,CUST-1120,Emma Watson 54,Home Office,Asia Pacific,Singapore,Furniture,Bookcases,1786.33,6,0.15,308.08
ORD-2024-10902,2024-07-20,CUST-1076,Mia Martinez 64,Home Office,North America,Canada,Office Supplies,Paper,17.03,1,0.0,4.11
ORD-2024-10903,2024-06-14,CUST-1111,Olivia Brown 22,Consumer,Europe,France,Office Supplies,Paper,210.77,1,0.1,98.01
ORD-2024-10904,2024-01-23,CUST-1028,Alex Rivera 39,Consumer,Asia Pacific,Singapore,Office Supplies,Appliances,1259.94,7,0.1,516.07
ORD-2024-10905,2025-04-18,CUST-1035,Charlotte Thomas 59,Consumer,Europe,France,Technology,Monitors,6569.28,7,0.3,1719.15
ORD-2024-10906,2024-03-03,CUST-1133,Benjamin Anderson 31,Home Office,Latin America,Chile,Furniture,Bookcases,2214.87,8,0.05,151.41
ORD-2024-10907,2025-01-27,CUST-1075,Emma Watson 46,Home Office,Europe,United Kingdom,Office Supplies,Paper,224.24,8,0.0,59.14
ORD-2024-10908,2024-12-09,CUST-1055,Mia Martinez 50,Consumer,Latin America,Brazil,Furniture,Desks,3566.7,6,0.1,683.75
ORD-2024-10909,2024-12-01,CUST-1039,Benjamin Anderson 14,Consumer,Europe,France,Furniture,Tables,2383.03,4,0.15,208.73
ORD-2024-10910,2024-05-22,CUST-1108,Liam Smith 88,Corporate,North America,United States,Furniture,Chairs,2435.08,4,0.0,557.19
ORD-2024-10911,2024-04-05,CUST-1068,Alex Rivera 61,Home Office,Latin America,Mexico,Furniture,Chairs,1341.36,2,0.1,182.82
ORD-2024-10912,2024-03-18,CUST-1101,Benjamin Anderson 56,Home Office,Asia Pacific,Japan,Furniture,Bookcases,229.14,1,0.3,28.99
ORD-2024-10913,2025-04-20,CUST-1108,Olivia Brown 38,Consumer,Latin America,Brazil,Office Supplies,Storage,877.44,8,0.2,289.62
ORD-2024-10914,2024-12-14,CUST-1012,Olivia Brown 15,Consumer,North America,United States,Technology,Monitors,732.75,2,0.2,128.42
ORD-2024-10915,2024-04-25,CUST-1103,James Taylor 51,Consumer,Europe,France,Furniture,Desks,641.77,4,0.1,113.84
ORD-2024-10916,2024-12-27,CUST-1073,Alex Rivera 13,Consumer,Latin America,Chile,Furniture,Desks,337.57,2,0.05,29.53
ORD-2024-10917,2025-04-05,CUST-1116,Liam Smith 2,Home Office,Latin America,Mexico,Furniture,Chairs,915.7,5,0.0,77.05
ORD-2024-10918,2025-01-24,CUST-1002,Charlotte Thomas 46,Corporate,North America,Canada,Technology,Printers,188.26,1,0.2,60.25
ORD-2024-10919,2024-05-28,CUST-1058,Benjamin Anderson 65,Consumer,Europe,Germany,Technology,Accessories,6229.8,6,0.15,1698.65
ORD-2024-10920,2024-06-28,CUST-1139,Noah Davis 85,Corporate,Asia Pacific,Singapore,Furniture,Chairs,2347.83,5,0.3,274.1
ORD-2024-10921,2024-09-22,CUST-1123,Emma Watson 35,Home Office,North America,United States,Furniture,Desks,1470.23,3,0.1,219.9
ORD-2024-10922,2024-05-05,CUST-1147,James Taylor 47,Consumer,North America,United States,Furniture,Chairs,4954.18,8,0.2,421.06
ORD-2024-10923,2025-04-11,CUST-1089,Sophia Wilson 51,Home Office,Latin America,Mexico,Furniture,Desks,387.94,6,0.2,28.94
ORD-2024-10924,2025-02-11,CUST-1116,Charlotte Thomas 45,Corporate,North America,United States,Furniture,Desks,959.38,3,0.2,233.45
ORD-2024-10925,2024-11-15,CUST-1142,Liam Smith 39,Corporate,Asia Pacific,Japan,Furniture,Chairs,1405.4,4,0.1,302.29
ORD-2024-10926,2024-03-04,CUST-1013,Mia Martinez 40,Consumer,Latin America,Mexico,Office Supplies,Paper,59.35,3,0.1,27.52
ORD-2024-10927,2025-02-06,CUST-1128,Benjamin Anderson 20,Consumer,Asia Pacific,Australia,Office Supplies,Binders,204.64,2,0.1,54.36
ORD-2024-10928,2024-08-30,CUST-1090,Olivia Brown 87,Home Office,Latin America,Mexico,Furniture,Chairs,2879.12,5,0.2,322.89
ORD-2024-10929,2024-10-15,CUST-1111,Sophia Wilson 75,Consumer,Europe,France,Technology,Printers,3901.86,5,0.1,668.78
ORD-2024-10930,2024-10-17,CUST-1118,Benjamin Anderson 24,Corporate,Latin America,Brazil,Technology,Monitors,3396.0,6,0.2,1303.11
ORD-2024-10931,2024-12-30,CUST-1091,Mia Martinez 46,Corporate,Latin America,Mexico,Furniture,Tables,60.14,1,0.15,4.07
ORD-2024-10932,2024-03-12,CUST-1077,Olivia Brown 75,Home Office,Asia Pacific,Australia,Office Supplies,Appliances,1129.9,5,0.0,482.02
ORD-2024-10933,2024-07-20,CUST-1032,James Taylor 86,Consumer,Latin America,Chile,Furniture,Chairs,397.21,5,0.3,28.36
ORD-2024-10934,2024-10-31,CUST-1024,Noah Davis 73,Corporate,Asia Pacific,Japan,Technology,Monitors,726.37,1,0.3,146.19
ORD-2024-10935,2024-03-14,CUST-1143,Mia Martinez 18,Consumer,Europe,France,Office Supplies,Storage,118.68,1,0.35,-5.93
ORD-2024-10936,2024-04-12,CUST-1029,Emma Watson 1,Consumer,North America,United States,Technology,Laptops,181.7,1,0.2,47.42
ORD-2024-10937,2024-01-29,CUST-1031,Noah Davis 52,Corporate,Europe,United Kingdom,Office Supplies,Storage,1160.32,8,0.3,446.89
ORD-2024-10938,2024-08-09,CUST-1037,Alex Rivera 24,Consumer,Europe,United Kingdom,Office Supplies,Appliances,418.18,8,0.1,119.95
ORD-2024-10939,2024-02-21,CUST-1126,Sophia Wilson 86,Corporate,Latin America,Mexico,Office Supplies,Paper,806.98,7,0.05,168.17
ORD-2024-10940,2024-08-22,CUST-1030,Charlotte Thomas 50,Consumer,Asia Pacific,Japan,Office Supplies,Appliances,665.08,6,0.05,226.37
ORD-2024-10941,2025-01-05,CUST-1117,Noah Davis 2,Consumer,Asia Pacific,Australia,Furniture,Furnishings,651.64,2,0.05,118.07
ORD-2024-10942,2024-06-29,CUST-1144,Sophia Wilson 59,Home Office,Europe,France,Office Supplies,Storage,324.28,2,0.3,111.92
ORD-2024-10943,2025-05-07,CUST-1120,Charlotte Thomas 85,Consumer,Asia Pacific,Australia,Office Supplies,Storage,726.34,6,0.2,279.82
ORD-2024-10944,2024-07-25,CUST-1017,Alex Rivera 4,Home Office,Europe,United Kingdom,Technology,Smartphones,5682.24,8,0.1,1931.83
ORD-2024-10945,2025-01-30,CUST-1060,Emma Watson 23,Home Office,Latin America,Mexico,Technology,Smartphones,1897.8,2,0.0,686.44
ORD-2024-10946,2024-02-07,CUST-1113,Sophia Wilson 78,Home Office,North America,United States,Furniture,Chairs,3817.37,7,0.05,945.85
ORD-2024-10947,2024-10-20,CUST-1142,Olivia Brown 26,Corporate,Latin America,Mexico,Office Supplies,Storage,163.51,3,0.15,72.62
ORD-2024-10948,2025-02-18,CUST-1049,Emma Watson 75,Consumer,North America,United States,Technology,Laptops,6877.2,6,0.15,2008.65
ORD-2024-10949,2025-03-18,CUST-1018,Sophia Wilson 24,Home Office,Latin America,Brazil,Technology,Monitors,6777.86,6,0.1,2064.67
ORD-2024-10950,2024-10-13,CUST-1035,Emma Watson 57,Corporate,Latin America,Brazil,Office Supplies,Paper,202.65,5,0.0,47.7
ORD-2024-10951,2024-04-28,CUST-1013,Charlotte Thomas 70,Corporate,North America,United States,Furniture,Bookcases,2056.92,6,0.0,461.75
ORD-2024-10952,2024-03-21,CUST-1073,Emma Watson 69,Home Office,Europe,Italy,Office Supplies,Appliances,55.21,1,0.35,-2.76
ORD-2024-10953,2024-02-26,CUST-1149,Mia Martinez 34,Home Office,North America,United States,Furniture,Tables,1473.96,6,0.0,114.76
ORD-2024-10954,2024-10-07,CUST-1084,Alex Rivera 31,Corporate,North America,United States,Furniture,Chairs,1219.89,2,0.2,177.8
ORD-2024-10955,2024-03-07,CUST-1069,Alex Rivera 14,Consumer,Latin America,Chile,Technology,Accessories,3290.56,5,0.05,511.22
ORD-2024-10956,2024-01-29,CUST-1006,Olivia Brown 69,Home Office,Latin America,Chile,Office Supplies,Paper,121.21,1,0.15,52.08
ORD-2024-10957,2024-12-22,CUST-1032,James Taylor 90,Corporate,Europe,Germany,Furniture,Chairs,3903.44,6,0.1,346.35
ORD-2024-10958,2024-08-11,CUST-1014,Olivia Brown 30,Consumer,North America,United States,Furniture,Furnishings,333.23,1,0.3,33.32
ORD-2024-10959,2024-01-30,CUST-1019,Alex Rivera 17,Corporate,Europe,France,Technology,Accessories,2075.51,4,0.1,378.63
ORD-2024-10960,2024-07-22,CUST-1122,Emma Watson 85,Consumer,North America,Canada,Office Supplies,Binders,734.05,6,0.05,244.48
ORD-2024-10961,2024-06-03,CUST-1093,Benjamin Anderson 38,Home Office,Europe,Italy,Furniture,Bookcases,1146.66,2,0.0,136.83
ORD-2024-10962,2024-07-29,CUST-1124,Noah Davis 11,Consumer,Europe,Italy,Technology,Accessories,4534.04,4,0.0,1102.21
ORD-2024-10963,2025-02-21,CUST-1036,Alex Rivera 31,Home Office,Latin America,Chile,Furniture,Chairs,59.37,1,0.1,6.27
ORD-2024-10964,2024-07-15,CUST-1076,Emma Watson 8,Corporate,Latin America,Mexico,Technology,Printers,594.91,1,0.05,119.83
ORD-2024-10965,2024-04-04,CUST-1110,Benjamin Anderson 7,Home Office,Asia Pacific,Japan,Office Supplies,Storage,1268.62,6,0.1,562.09
ORD-2024-10966,2024-10-29,CUST-1055,Alex Rivera 44,Home Office,Latin America,Mexico,Office Supplies,Paper,998.52,7,0.3,479.03
ORD-2024-10967,2024-05-27,CUST-1136,Mia Martinez 55,Home Office,Asia Pacific,Australia,Furniture,Tables,2315.07,4,0.05,536.04
ORD-2024-10968,2024-05-23,CUST-1070,Emma Watson 32,Home Office,Asia Pacific,Singapore,Office Supplies,Art,86.72,5,0.1,24.34
ORD-2024-10969,2024-05-08,CUST-1003,Emma Watson 40,Home Office,Asia Pacific,Singapore,Technology,Printers,5896.56,8,0.0,1572.08
ORD-2024-10970,2025-05-09,CUST-1091,Mia Martinez 82,Home Office,Europe,Spain,Technology,Monitors,5652.56,5,0.2,1627.16
ORD-2024-10971,2025-05-03,CUST-1016,Mia Martinez 24,Corporate,Asia Pacific,Singapore,Furniture,Desks,628.6,3,0.05,140.96
ORD-2024-10972,2024-12-01,CUST-1012,Olivia Brown 15,Home Office,North America,United States,Office Supplies,Appliances,1299.24,6,0.0,475.55
ORD-2024-10973,2024-04-26,CUST-1015,Noah Davis 33,Consumer,Asia Pacific,Japan,Office Supplies,Binders,150.3,2,0.2,50.07
ORD-2024-10974,2024-09-18,CUST-1019,Olivia Brown 27,Corporate,Asia Pacific,India,Technology,Printers,3971.13,3,0.0,919.85
ORD-2024-10975,2025-02-07,CUST-1092,Sophia Wilson 53,Home Office,Asia Pacific,India,Furniture,Furnishings,440.22,6,0.0,47.62
ORD-2024-10976,2024-03-17,CUST-1006,Emma Watson 78,Consumer,Asia Pacific,Singapore,Technology,Printers,881.74,1,0.3,292.35
ORD-2024-10977,2024-07-14,CUST-1020,Emma Watson 29,Home Office,Latin America,Chile,Office Supplies,Paper,170.74,1,0.2,58.34
ORD-2024-10978,2024-09-25,CUST-1133,Mia Martinez 41,Corporate,Europe,Italy,Furniture,Desks,1690.11,6,0.05,238.58
ORD-2024-10979,2025-01-18,CUST-1029,Olivia Brown 57,Home Office,Latin America,Mexico,Technology,Accessories,1576.53,2,0.1,493.98
ORD-2024-10980,2024-11-05,CUST-1058,Mia Martinez 54,Consumer,Europe,Italy,Technology,Printers,2489.35,3,0.2,535.38
ORD-2024-10981,2024-05-26,CUST-1087,Sophia Wilson 16,Consumer,Latin America,Mexico,Office Supplies,Binders,563.31,4,0.05,260.77
ORD-2024-10982,2024-01-08,CUST-1042,Emma Watson 54,Corporate,Latin America,Chile,Technology,Laptops,9202.41,7,0.0,2967.88
ORD-2024-10983,2024-02-07,CUST-1033,Benjamin Anderson 68,Corporate,Latin America,Mexico,Technology,Printers,2994.99,4,0.3,668.92
ORD-2024-10984,2024-06-21,CUST-1086,Charlotte Thomas 78,Home Office,North America,United States,Technology,Accessories,7001.56,7,0.3,1837.48
ORD-2024-10985,2025-03-03,CUST-1111,Noah Davis 97,Corporate,Europe,United Kingdom,Office Supplies,Appliances,298.9,2,0.35,-14.95
ORD-2024-10986,2024-10-30,CUST-1094,Mia Martinez 49,Corporate,Latin America,Brazil,Office Supplies,Appliances,146.36,2,0.05,42.33
ORD-2024-10987,2024-06-23,CUST-1012,Charlotte Thomas 67,Home Office,Latin America,Mexico,Furniture,Tables,823.45,3,0.05,48.08
ORD-2024-10988,2025-04-28,CUST-1053,James Taylor 67,Corporate,Asia Pacific,Japan,Furniture,Bookcases,783.86,5,0.1,115.48
ORD-2024-10989,2024-04-24,CUST-1043,Noah Davis 34,Home Office,North America,United States,Office Supplies,Storage,140.29,4,0.2,63.36
ORD-2024-10990,2025-01-21,CUST-1043,Alex Rivera 77,Consumer,Europe,Germany,Furniture,Chairs,1308.64,5,0.2,177.06
ORD-2024-10991,2024-08-15,CUST-1133,Liam Smith 59,Corporate,North America,United States,Furniture,Tables,797.89,2,0.05,198.37
ORD-2024-10992,2025-01-09,CUST-1029,Sophia Wilson 11,Home Office,Europe,Germany,Furniture,Desks,1828.77,5,0.15,322.09
ORD-2024-10993,2024-09-19,CUST-1018,Sophia Wilson 5,Corporate,North America,Canada,Technology,Monitors,713.17,1,0.3,218.82
ORD-2024-10994,2024-05-05,CUST-1035,Charlotte Thomas 49,Consumer,Europe,France,Furniture,Desks,868.1,3,0.3,129.65
ORD-2024-10995,2024-03-08,CUST-1050,Emma Watson 67,Home Office,Europe,Germany,Furniture,Chairs,1086.85,4,0.35,-54.34
ORD-2024-10996,2024-08-02,CUST-1067,Charlotte Thomas 49,Home Office,Europe,France,Furniture,Furnishings,1465.32,3,0.1,319.64
ORD-2024-10997,2025-03-24,CUST-1074,Mia Martinez 63,Home Office,Latin America,Chile,Furniture,Furnishings,780.37,2,0.05,56.56
ORD-2024-10998,2025-03-27,CUST-1073,James Taylor 58,Corporate,Europe,Spain,Technology,Laptops,2885.73,6,0.35,-144.29
ORD-2024-10999,2024-12-22,CUST-1101,Liam Smith 62,Corporate,Latin America,Chile,Technology,Smartphones,1676.61,4,0.15,276.98
ORD-2024-11000,2025-01-30,CUST-1082,Noah Davis 87,Corporate,Latin America,Mexico,Furniture,Tables,314.11,1,0.1,46.21
ORD-2024-11001,2024-04-22,CUST-1086,Alex Rivera 40,Corporate,Latin America,Brazil,Office Supplies,Binders,221.82,2,0.2,85.01
ORD-2024-11002,2024-03-07,CUST-1138,Alex Rivera 93,Consumer,Latin America,Brazil,Office Supplies,Storage,320.5,2,0.3,68.83
ORD-2024-11003,2024-04-17,CUST-1092,Benjamin Anderson 26,Consumer,Latin America,Chile,Technology,Accessories,6576.28,6,0.1,1666.09
ORD-2024-11004,2024-10-10,CUST-1063,Alex Rivera 5,Consumer,North America,Canada,Furniture,Chairs,838.55,5,0.0,80.5
ORD-2024-11005,2025-01-30,CUST-1063,Alex Rivera 35,Home Office,North America,Canada,Office Supplies,Art,207.45,5,0.0,46.25
ORD-2024-11006,2024-09-15,CUST-1106,Alex Rivera 2,Home Office,Europe,Germany,Office Supplies,Appliances,640.74,4,0.2,293.32
ORD-2024-11007,2025-02-05,CUST-1082,James Taylor 66,Home Office,North America,Canada,Furniture,Tables,707.0,5,0.3,116.82
ORD-2024-11008,2024-07-11,CUST-1074,James Taylor 12,Consumer,Latin America,Chile,Furniture,Tables,895.29,4,0.15,47.85
ORD-2024-11009,2024-09-11,CUST-1100,Sophia Wilson 98,Home Office,North America,Canada,Technology,Monitors,9740.72,7,0.05,2549.84
ORD-2024-11010,2024-09-01,CUST-1144,Emma Watson 83,Corporate,Asia Pacific,Australia,Office Supplies,Paper,93.74,3,0.05,43.07
ORD-2024-11011,2024-09-07,CUST-1063,Emma Watson 19,Corporate,Latin America,Chile,Office Supplies,Appliances,163.66,1,0.15,45.11
ORD-2024-11012,2024-06-08,CUST-1086,Liam Smith 5,Corporate,Latin America,Brazil,Furniture,Desks,3944.19,8,0.2,591.48
ORD-2024-11013,2025-05-06,CUST-1060,Sophia Wilson 60,Home Office,Latin America,Chile,Office Supplies,Paper,1132.39,7,0.3,252.81
ORD-2024-11014,2024-03-06,CUST-1003,Liam Smith 67,Home Office,North America,United States,Technology,Printers,2630.08,2,0.0,976.75
ORD-2024-11015,2024-09-10,CUST-1043,Benjamin Anderson 63,Consumer,Latin America,Mexico,Technology,Accessories,864.39,5,0.3,328.89
ORD-2024-11016,2024-12-12,CUST-1069,Benjamin Anderson 42,Home Office,Asia Pacific,Australia,Technology,Accessories,2633.66,4,0.2,1021.86
ORD-2024-11017,2024-07-09,CUST-1132,Charlotte Thomas 33,Corporate,Latin America,Brazil,Furniture,Desks,1385.44,8,0.0,157.3
ORD-2024-11018,2024-04-01,CUST-1038,Mia Martinez 9,Consumer,Asia Pacific,Australia,Technology,Smartphones,5061.48,6,0.0,836.55
ORD-2024-11019,2024-08-27,CUST-1040,Emma Watson 45,Home Office,Europe,France,Office Supplies,Paper,1047.11,5,0.1,467.25
ORD-2024-11020,2025-03-20,CUST-1109,Charlotte Thomas 94,Corporate,Asia Pacific,India,Furniture,Furnishings,1823.04,4,0.0,307.23
ORD-2024-11021,2024-02-22,CUST-1055,Noah Davis 23,Corporate,North America,United States,Office Supplies,Appliances,1037.99,7,0.1,386.86
ORD-2024-11022,2025-03-12,CUST-1070,Charlotte Thomas 86,Corporate,Europe,United Kingdom,Technology,Laptops,1929.85,2,0.35,-96.49
ORD-2024-11023,2024-03-25,CUST-1121,Alex Rivera 42,Consumer,North America,United States,Office Supplies,Art,807.12,8,0.1,234.68
ORD-2024-11024,2025-01-24,CUST-1030,Olivia Brown 72,Corporate,Latin America,Mexico,Office Supplies,Art,456.96,6,0.2,102.11
ORD-2024-11025,2024-11-05,CUST-1054,Liam Smith 82,Corporate,Europe,Spain,Office Supplies,Art,446.67,5,0.3,105.45
ORD-2024-11026,2025-04-05,CUST-1111,Sophia Wilson 23,Consumer,Asia Pacific,India,Office Supplies,Storage,591.49,4,0.2,217.63
ORD-2024-11027,2025-04-16,CUST-1048,James Taylor 48,Consumer,North America,United States,Furniture,Bookcases,355.6,1,0.2,39.85
ORD-2024-11028,2024-02-18,CUST-1094,Noah Davis 65,Consumer,Asia Pacific,Japan,Office Supplies,Storage,1148.0,7,0.0,572.53
ORD-2024-11029,2024-12-26,CUST-1064,Noah Davis 81,Consumer,North America,Canada,Office Supplies,Art,714.95,8,0.3,330.65
ORD-2024-11030,2025-01-19,CUST-1139,Emma Watson 5,Corporate,North America,United States,Office Supplies,Binders,657.06,3,0.0,214.12
ORD-2024-11031,2025-03-09,CUST-1030,Alex Rivera 57,Home Office,North America,Canada,Technology,Monitors,1327.26,4,0.3,402.82
ORD-2024-11032,2024-01-09,CUST-1085,Sophia Wilson 91,Consumer,Asia Pacific,Japan,Office Supplies,Art,109.93,1,0.0,28.35
ORD-2024-11033,2025-01-24,CUST-1128,Liam Smith 94,Corporate,North America,United States,Furniture,Chairs,718.59,4,0.3,108.57
ORD-2024-11034,2024-03-29,CUST-1000,Noah Davis 36,Home Office,Asia Pacific,Japan,Furniture,Tables,761.81,2,0.2,179.83
ORD-2024-11035,2024-02-15,CUST-1029,Emma Watson 24,Home Office,North America,United States,Furniture,Furnishings,493.97,1,0.05,102.62
ORD-2024-11036,2024-04-21,CUST-1095,Mia Martinez 11,Home Office,Europe,France,Office Supplies,Binders,511.33,3,0.1,110.45
ORD-2024-11037,2024-12-27,CUST-1073,Liam Smith 36,Consumer,Asia Pacific,India,Technology,Laptops,1776.04,4,0.05,701.22
ORD-2024-11038,2024-05-12,CUST-1112,Noah Davis 12,Corporate,Asia Pacific,Singapore,Furniture,Furnishings,1161.75,3,0.0,278.74
ORD-2024-11039,2024-10-26,CUST-1098,Liam Smith 69,Home Office,Europe,Spain,Furniture,Bookcases,1027.95,5,0.0,156.92
ORD-2024-11040,2024-04-17,CUST-1066,Olivia Brown 60,Corporate,North America,United States,Office Supplies,Binders,793.92,8,0.2,235.71
ORD-2024-11041,2024-10-15,CUST-1096,Charlotte Thomas 5,Corporate,North America,Canada,Technology,Laptops,3663.36,6,0.1,1142.86
ORD-2024-11042,2024-02-21,CUST-1047,Sophia Wilson 40,Consumer,Latin America,Chile,Technology,Smartphones,4501.7,8,0.2,1323.46
ORD-2024-11043,2024-08-10,CUST-1102,Mia Martinez 32,Corporate,Asia Pacific,Singapore,Furniture,Tables,880.42,4,0.2,63.01
ORD-2024-11044,2024-08-06,CUST-1068,Charlotte Thomas 52,Home Office,North America,United States,Office Supplies,Binders,740.35,4,0.2,315.06
ORD-2024-11045,2024-03-07,CUST-1085,Alex Rivera 12,Corporate,Europe,France,Furniture,Tables,113.11,1,0.35,-5.66
ORD-2024-11046,2025-03-28,CUST-1044,Noah Davis 40,Consumer,Europe,United Kingdom,Technology,Printers,540.9,4,0.35,-27.05
ORD-2024-11047,2025-03-08,CUST-1095,Alex Rivera 62,Consumer,Asia Pacific,Japan,Furniture,Furnishings,1921.31,4,0.15,352.92
ORD-2024-11048,2025-03-01,CUST-1118,Olivia Brown 98,Consumer,Latin America,Brazil,Furniture,Desks,1889.51,6,0.1,404.28
ORD-2024-11049,2025-01-08,CUST-1108,Charlotte Thomas 51,Home Office,North America,Canada,Furniture,Furnishings,199.98,3,0.05,24.76
ORD-2024-11050,2024-06-23,CUST-1128,Alex Rivera 79,Home Office,Latin America,Brazil,Office Supplies,Binders,172.56,4,0.0,45.45
ORD-2024-11051,2024-08-10,CUST-1023,Sophia Wilson 50,Home Office,Europe,Spain,Technology,Accessories,4174.0,8,0.0,898.47
ORD-2024-11052,2025-05-03,CUST-1107,Liam Smith 21,Corporate,North America,Canada,Technology,Accessories,1475.89,2,0.3,539.61
ORD-2024-11053,2025-02-15,CUST-1003,Liam Smith 41,Consumer,Latin America,Chile,Furniture,Chairs,2466.87,7,0.15,503.91
ORD-2024-11054,2024-06-04,CUST-1108,Noah Davis 95,Home Office,North America,Canada,Office Supplies,Storage,947.71,6,0.2,465.83
ORD-2024-11055,2024-02-27,CUST-1045,James Taylor 69,Corporate,North America,United States,Technology,Accessories,6775.64,5,0.05,1888.53
ORD-2024-11056,2024-11-10,CUST-1116,James Taylor 7,Corporate,Asia Pacific,Japan,Technology,Printers,586.85,1,0.2,188.73
ORD-2024-11057,2024-05-09,CUST-1108,Sophia Wilson 87,Corporate,North America,Canada,Technology,Accessories,498.76,1,0.15,115.29
ORD-2024-11058,2024-11-21,CUST-1009,Charlotte Thomas 15,Corporate,North America,Canada,Technology,Laptops,378.76,2,0.05,125.63
ORD-2024-11059,2024-11-20,CUST-1126,James Taylor 36,Corporate,Latin America,Chile,Office Supplies,Binders,1844.08,8,0.0,411.16
ORD-2024-11060,2024-07-09,CUST-1009,Liam Smith 78,Home Office,North America,Canada,Office Supplies,Paper,387.05,5,0.15,123.94
ORD-2024-11061,2024-04-04,CUST-1065,Emma Watson 56,Consumer,Europe,Italy,Furniture,Bookcases,1432.73,4,0.3,300.57
ORD-2024-11062,2024-07-10,CUST-1146,Mia Martinez 28,Corporate,Asia Pacific,Australia,Furniture,Furnishings,3681.31,7,0.05,683.4
